Date,Tweet,Likes,Retweets
2018-10-06,Blade Runner — Esper Edition — Vangelis https://t.co/DiwsRmaDA0,5555,581
2018-10-05,Tesla owners can refer someone to buy a Tesla &amp; get any image they want laser etched in glass &amp; sent to deep space for millions of years https://t.co/GIkezD5GDA,22839,2818
2018-10-05,First Falcon 9 land landing mission from Vandenberg Air Force Base in California coming up soon! https://t.co/q8D3mnrSnv,9814,786
2018-10-04,"People sometimes forget that a company is just a group of people gathered together to make products. So long as it makes great products, it will have great value.",59606,7682
2018-10-04,Just want to that the Shortseller Enrichment Commission is doing incredible work. And the name change is so on point!,31375,4061
2018-10-04,Great verdict 😀 https://t.co/Ml83b0Nssm,8804,603
2018-10-01,"Naughty by Nature 😉
https://t.co/muZdxJWjyZ",22116,2183
2018-09-29,That was intense https://t.co/8308Zfmnoj,36162,3031
2018-09-28,And remember … https://t.co/UaDUv4OlZf,128152,16458
2018-09-28,Huge thank you to all Tesla supporters for helping with car deliveries all around the world. You rock!!,35369,1543
2018-09-28,Sorry for difficulties delivering your Tesla due to high volume! Critical to show that environmentally sustainable is financially sustainable.,27185,1656
2018-09-25,♥️ Tesla Owners ♥️ https://t.co/YbzovKbfgj,51855,2546
2018-09-21,Mars Base Alpha https://t.co/O1llQp8rFY,208824,31600
2018-09-21,https://t.co/Fn0hKJd3uJ,65584,5386
2018-09-20,.@NHTSAgov will post final safety probability stats soon. Model 3 has a shot at being safest car ever tested.,16696,1405
2018-09-19,♥️ @neiltyson,23764,2078
2018-09-19,"True 😀
https://t.co/CS6semhKm6",20882,2444
2018-09-18,"Moon mission will be livestreamed in high def VR, so it’ll feel like you’re there in real-time minus a few seconds for speed of light",138994,19562
2018-09-18,Hanging out with @yousuck2020 before the @SpaceX moon mission announcement https://t.co/RTOwutzMtG,55214,7604
2018-09-18,Yusaku will be bringing 8 (brave) artists &amp; cultural figures with him on the journey around the moon! https://t.co/PCU23HYTa9,31676,4796
2018-09-17,"Due to some Tesla owners encountering system issues yesterday, the free Supercharging referral program will be extended until tomorrow night https://t.co/Hbb7KTE685",6285,400
2018-09-17,"Btw, can’t emphasize enough how @SpaceX would not be where it is today without @NASA. Thank you.",48561,3387
2018-09-17,#OccupyMars,74901,13109
2018-09-17,https://t.co/dUpiavvM1Z,71962,7329
2018-09-17,https://t.co/d1KEp44zjm,70118,6902
2018-09-16,"Tesla is bringing most collision repairs in-house, as outside firms take weeks to months for repairs, driving Tesla owners (and us) crazy",19655,1268
2018-09-15,"Tesla owners can grant free Supercharging for life to a friend who buys S/3/X. Ends tomorrow night. https://t.co/7ZDXeIQVc7""",16623,1985
2018-09-14,Electric cars made with sunlight https://t.co/utVdn9mSmy,53922,5870
2018-09-13,.@boringcompany will transport your car all the way into your garage https://t.co/DPnkC80NWH,15110,1516
2018-09-12,"Due to a large increase in vehicle delivery volume in North America, Tesla customers may experience longer response times. Resolving this is our top priority.",27308,1367
2018-09-11,"Moving 2 of 7 Tesla colors off menu on Wednesday to simplify manufacturing. Obsidian Black &amp; Metallic Silver will still be available as special request, but at higher price.",23808,1184
2018-09-08,"Not easy coming up with a good cover story for an underground volcano lair, but I think it’s working",78604,6622
2018-09-08,Test-driving our new boring machine with a 🎮 https://t.co/WBcDo8ra6p,36820,4079
2018-09-07,"Good times with @JoeRogan …
https://t.co/8uZUsEJoq1",48607,6421
2018-09-06,"Tesla 1st, 2nd &amp; 3rd in August sales https://t.co/npDKC9QEpP",11959,1246
2018-09-05,Will be on @JoeRogan at 9:30pm Pacific on Thursday,87774,13430
2018-08-26,"The world lost a great man in John McCain. He was an honorable, kind, brave and fundamentally decent human being. If only there were more such people in the world.",78758,7601
2018-08-25,This is actually real https://t.co/I5wZrqYoCW,27474,2260
2018-08-25,"This time, the vacuum tunnel will be a bit longer &amp; SpaceX will provide some advance funding for student teams with most promising designs. Bonus award for all race pods that exceed half the speed of sound! https://t.co/YucnsV3hiA",9658,1089
2018-08-24,"Goal is to service your car wherever you are, quietly &amp; quickly. No need to bring it to a Tesla service center. https://t.co/KCIFtliZr8",40244,4315
2018-08-23,"Love born in the brain is more spirited, doubtless, than true love, but it has only flashes of enthusiasm; it knows itself too well, it criticizes itself incessantly; so far from banishing thought, it is itself reared only upon a structure of thought.
🖤The Red and The Black♥️",31228,4249
2018-08-21,https://t.co/Q9JE06lmWN,35197,2237
2018-08-21,Really makes me wanna buy Rice Krispies https://t.co/PEVjRe4YnU,15054,1886
2018-08-21,Read Eliot’s notes on The Waste Land https://t.co/2SSsHiJmiO https://t.co/uToAi4kBi1,4763,487
2018-08-18,Super appreciate free concert for Tesla during this intense time! 🖤🖤 https://t.co/bHCofIaReS,17855,946
2018-08-18,Great meeting you! https://t.co/Z16NK3GuXp,70573,4717
2018-08-16,Model 3 review by Unbox ... https://t.co/UeA9MXyva1 via @YouTube,10442,1159
2018-08-16,Defeating traffic is the ultimate boss battle,84916,10479
2018-08-12,Model 3 traction testing on pure ice &amp; snow https://t.co/knIg6JMNHO,27618,2682
2018-08-11,Great Q&amp;A @defcon last night. Thanks for helping make Tesla &amp; SpaceX more secure! Planning to open-source Tesla vehicle security software for free use by other car makers. Extremely important to a safe self-driving future for all.,21697,3074
2018-08-11,Short shorts coming soon to Tesla merch,90670,13110
2018-08-11,.@defcon. hqr sz wut.,7309,840
2018-08-08,Tesla deliveries &amp; AP hardware chart by @lexfridman at MIT https://t.co/6vZxKMcec2,10095,1068
2018-08-07,Good morning 😀,42089,2713
2018-08-07,Am considering taking Tesla private at $420. Funding secured.,82836,14321
2018-08-05,Glad you’re enjoying Model 3 &amp; thanks for buying a Tesla! Major enhancements to Autopilot &amp; fun games coming in a month with V9.0. https://t.co/HE7yfs5tLH,8088,515
2018-08-05,Love The Handmaiden. Director also made original Korean Oldboy. https://t.co/FtXqNflQlr,3774,249
2018-08-05,Performance Model 3 review by @mattdebord https://t.co/uEA599VPcX,5823,611
2018-08-05,"Dang, turns out even Hitler was shorting Tesla stock … https://t.co/RLM1VQ5O3K",16004,2203
2018-08-04,Squirrels … https://t.co/sVegPxD046,14016,1025
2018-08-01,"If you’re into video game development, consider applying to Tesla. We want to make super fun games that integrate the center touch screen, phone &amp; car irl.",66734,10161
2018-08-01,Some of best classic @Atari games coming as Easter eggs in Tesla V9.0 release in about 4 weeks. Thanks @Atari!,30654,3375
2018-08-01,Falcon 9 launches Iridium to orbit from Vandenberg Air Force Base https://t.co/7GTzx0a24d,7011,573
2018-07-31,"Not having a big gas guzzler engine in front means there’s room for trunks in front &amp; back, plus longer crumple zone for best safety of any midsize car https://t.co/oStk7oUidV",16384,1172
2018-07-30,"We tried out a new delivery system using an enclosed trailer straight from factory to owner’s home, so super convenient &amp; car arrives in pristine condition without wasting plastic wrap https://t.co/exNyhb0zOT",36380,3001
2018-07-30,8-bit floating point?,7949,473
2018-07-29,"Think once, Tweet twice [do it]",32205,4114
2018-07-29,Nothing is both real &amp; imaginary,43369,7730
2018-07-29,The future is accelerating https://t.co/hKXFJtV8Wt,9012,1154
2018-07-28,🖤🚀💫 https://t.co/HPu4SfoM0P,9757,722
2018-07-26,"Worth another retweet. Hope Dan Neil returns to Twitter. He left due to relentless attacks from short-sellers, who constantly peddle fear, uncertainty &amp; doubt about Tesla. Dan won the Pulitzer &amp; is considered by many to be the best car critic in the world. https://t.co/txW3DDJpth",19892,2426
2018-07-25,Wagnerian https://t.co/Mjt0bNCdIY,11768,742
2018-07-25,"Mötor Trēnd
https://t.co/jilxFHjkYW",12106,1197
2018-07-23,Wall Street https://t.co/gvZyxMwO5m,11465,1079
2018-07-21,"🦄💨✌️
https://t.co/8GjqCbsuo0",4748,226
2018-07-21,No kidding https://t.co/Vz3FdEO7Ud,20124,2398
2018-07-18,I wish https://t.co/e31gxW4ZRY,17375,1303
2018-07-15,Reports that I am a top donor to GOP are categorically false. I am not a top donor to any political party.,58045,5070
2018-07-15,Thank you for fighting climate change. This affects every living creature on Earth. https://t.co/mm0cpaQLsn,27679,2328
2018-07-14,Feels like a show &amp; tell weekend. I wonder what the cat dragged in …,20396,904
2018-07-13,"Wrote in Grimoire, joined Fellowship https://t.co/CFYBo3ZofE",11687,606
2018-07-13,"Interesting read
https://t.co/6vvIEtYPiY",7609,1075
2018-07-12,Just finished an amazing 3 day visit to China. The world has never seen human energy &amp; vigor at such scale. Incredibly impressed with Tesla China team &amp; potential for the future.,35937,2368
2018-07-12,"Just between us, I have a teleportation stargate to the Andromeda galaxy. It’s amazing. https://t.co/eLqr4pLeIX",29348,3186
2018-07-12,So true https://t.co/DLagzIxyHm,5927,381
2018-07-11,Stockholm: it’s not just a syndrome,38052,3137
2018-07-11,"Catching rocket fairings falling from space has proven tricky, so we made the net really big https://t.co/WMeNZeksRq",13416,1023
2018-07-09,Just returned from Cave 3. Mini-sub is ready if needed. It is made of rocket parts &amp; named Wild Boar after kids’ soccer team. Leaving here in case it may be useful in the future. Thailand is so beautiful. https://t.co/EHNh8ydaTT,262513,73057
2018-07-08,"With some mods, this could also work as an escape pod in space",38364,2554
2018-07-08,https://t.co/D1umiFDr1t,176155,45468
2018-07-08,Extremely talented dive team. Makes sense given monsoon. Godspeed. https://t.co/t5XRo3gTxK,43735,6153
2018-07-07,"Some good feedback from cave experts in Thailand. Iterating with them on an escape pod design that might be safe enough to try. Also building an inflatable tube with airlocks. Less likely to work, given tricky contours, but great if it does.",127965,19741
2018-07-05,"Note, no one is in the car or controlling remotely. Car is driving entirely by itself. https://t.co/xSG2Mmy756",21178,2053
2018-07-03,Whoop whoop https://t.co/Xq3JlcQizc,15684,2285
2018-07-03,The Spice Flows https://t.co/YMyhVGIxHc,18677,1430
2018-07-01,"7000 cars, 7 days
♥️ Tesla Team ♥️",128709,11488
2018-06-29,"Who likes short shorts?
https://t.co/hoKsDT8xdS",7600,529
2018-06-29,Excession https://t.co/h4AYwxbS3h,5849,461
2018-06-29,Engineering is magic,116354,25790
2018-06-29,Space Laser https://t.co/8CQ6L9si3f,5407,446
2018-06-29,Spacebow https://t.co/Ht4GCsaQo9,4566,431
2018-06-29,The Spice. Must. Flow. https://t.co/ov4aLIwzKz,45302,3410
2018-06-29,Open the Knaack HAL https://t.co/EG47rvPppF,5416,219
2018-06-28,Paint shop https://t.co/G2rIe1qYG4,4140,203
2018-06-28,"Appreciate all the good wishes. First bday I’ve spent in the factory, but it’s somehow the best.",52016,2288
2018-06-27,You’re welcome! https://t.co/NcsGhhB1Ja,9311,382
2018-06-26,"What would you love to see in a Tesla pickup truck? I have a few things in mind, but what do you think are small, but important nuances &amp; what would be seriously next level?",47283,4123
2018-06-25,This is why we must preserve the light of consciousness by becoming a spacefaring civilization &amp; extending life to other planets https://t.co/UDDP8I1zsS,36322,6057
2018-06-23,https://t.co/SiIkkugFyC,16013,783
2018-06-23,Looks so sus when we paint cars red https://t.co/SIO2nInjhJ,70949,6795
2018-06-23,srsly https://t.co/v9stLUFwg2,4809,313
2018-06-23,Tesla factory rn https://t.co/EbgRDhRZ0m,16257,993
2018-06-23,.@WidespreadPanic https://t.co/FTrXKmoGBC,9731,757
2018-06-23,What is my purpose? Sentient seats. https://t.co/s9aHHyDoud,50381,3559
2018-06-21,"Without change, something sleeps inside us, and seldom awakens. The sleeper must awaken. FH … https://t.co/FjW31RPSqh",36052,5062
2018-06-21,Dune. The spice must flow. https://t.co/WjVUX0gfuH,27781,2777
2018-06-19,Cool video https://t.co/FW24TRL687,6258,475
2018-06-19,Thank you for helping those in need https://t.co/GF7b3y7MLr,17792,1118
2018-06-19,Shelter https://t.co/bLVrv0WpJb,6827,499
2018-06-17,Search UAW and “corruption”. Very long reading list. Great organization. https://t.co/9RVR31vzbc,5512,670
2018-06-17,Well said https://t.co/lDPaIPLLzO,28093,4728
2018-06-17,The Semi-erotics of Evil https://t.co/g1pffKexRJ,8554,1271
2018-06-17,The enemy of my enemy is myself https://t.co/momMBAEuzU,61552,7251
2018-06-16,"If you must know, I am a utopian anarchist of the kind best described by Iain Banks",28687,2530
2018-06-16,Amazing work by Tesla team. Built entire new general assembly line in 3 weeks w minimal resources. Love u guys so much! Pic of 1st Model 3 dual motor performance coming off the line … https://t.co/Xr55P3fmGd,43494,3958
2018-06-16,"“No sense of humor” is certainly proving itself true. Good grief!
How many socialists does it take to screw in a lightbulb? 
Answer: That’s not funny!!",44512,4711
2018-06-16,"Heading back into the factory, so that’s enough for now. Don’t take my Tweet too seriously. For one thing, it’s called a “Tweet”.",22214,1291
2018-06-15,Socialism vs capitalism is not even the right question. What really matters is avoiding monopolies that restrict people’s freedom.,93227,19284
2018-06-15,"Those who proclaim themselves “socialists” are usually depressing, have no sense of humor &amp; attended an expensive college. Fate loves irony.",141278,31146
2018-06-15,Should prob articulate philosophy underlying my actions. It’s pretty simple &amp; mostly influenced by Douglas Adams &amp; Isaac Asimov.,23973,2010
2018-06-15,"My “pay” is in options, which only matter if stock goes up &amp; I sell. Will use that to make life multiplanetary, help education &amp; environment on Earth w my foundation. Just don’t want us to be sad about the future. https://t.co/l3YEvjvyuz",69619,11704
2018-06-12,"Difficult, but necessary Tesla reorg underway. My email to the company has already leaked to media. Here it is unfiltered: https://t.co/4LToWoxScx",62682,9079
2018-06-09,"SpaceX option package for new Tesla Roadster will include ~10 small rocket thrusters arranged seamlessly around car. These rocket engines dramatically improve acceleration, top speed, braking &amp; cornering. Maybe they will even allow a Tesla to fly …",55361,7744
2018-06-09,"Terms &amp; conditions for “Not-a-Flamethrower”

Please use as directed to avoid unintentionally burning things down. For simple &amp; concise instructions, we drew upon wisdom in great Dr Seuss book “Green Eggs and Ham”. 

#ThrowFlamesResponsibly https://t.co/kgj8W8EOLJ",41288,7747
2018-06-09,"Almost forgot! Due to recent regulatory/customs rules enacted to inhibit transport of anything called a Flamethrower, we have renamed our product: “Not a Flamethrower”.",91708,11350
2018-06-09,First 1000 Boring Company Flamethrowers being picked up today! https://t.co/hBMp5fGzAB,60897,7146
2018-06-08,Running track in @SpaceX BF Spaceship will look something like this https://t.co/563upTfV58,46500,6316
2018-06-07,Tip of the day … https://t.co/MjbYlseX45,12083,847
2018-06-04,"Am def not under any illusion that this will end illiteracy, but I hope it helps at least a little https://t.co/06IA9Xy6bL",20772,2347
2018-06-02,Mason jars with a handle or wine stem cause me to lose faith in humanity,43545,4790
2018-06-01,Glad you’re ok! https://t.co/zuuYCUIKus,40863,2407
2018-06-01,Some details on the Tesla air filtration system https://t.co/kRPwg7TGsu,6575,517
2018-06-01,"Filters bacteria, viruses, spores, pollen &amp; particulate of almost any kind https://t.co/dlQHJfKdpU",14837,1373
2018-06-01,"Cool, Tesla S/X have hospital operating room air quality when BWD mode is activated, so shd protect against even a weaponized virus https://t.co/gIELCeXN1C",41750,5310
2018-05-31,Best analysis of Model 3 to date (German) https://t.co/kCd3qWODiR,8894,910
2018-05-31,Finders keepers 🚀🚀🚀 https://t.co/zyV71zRIFQ,40774,3303
2018-05-31,#Pravduh https://t.co/ZlMp13WOxW,4438,315
2018-05-31,Hell of a week https://t.co/jKsfykkG55,138407,20939
2018-05-30,"All items below will go to all Model 3s within next few months with V8.2 software. To report a bug or ask for a feature, press voice button, say “bug report” followed by issue description. https://t.co/ea7FTOn2cE",6070,518
2018-05-30,Really appreciate the high quality critical feedback from @ConsumerReports. Road noise &amp; ride comfort already addressed too. UI improvements coming via remote software update later this month. https://t.co/ZMLPJxmPlM,9334,813
2018-05-30,Like you guys too 🚘 🖤 https://t.co/PVQVyR1nXY,12819,513
2018-05-29,"At risk of stating the extremely obvious, I am against threats of violence &amp; abusive epithets in any forum. Please do not use them in my name or at all.",49924,3365
2018-05-27,"😃
https://t.co/9kUYHCCaRN",7650,603
2018-05-26,"Sometimes … when I have hurt feelings, I play this song …
https://t.co/QK6cECmxsS",13059,1375
2018-05-26,Nanotech is so 2008. Picotech is 1000 times better.,37486,4382
2018-05-26,"Yeah, that’s exactly right. But after suggesting public critique, I was stunned to see the level of contempt many in media have for their readers. This is way worse than I thought. https://t.co/NMAks4jrZ1",12738,1545
2018-05-26,Well said. NYT journo is outraged that “dumb” public wd dare critique him while attacking me for being sensitive to criticism. Uhh... https://t.co/vZbyUY1rf4,9376,918
2018-05-26,"Wow, amazing Tesla hypermile drive happening https://t.co/jJWufZ98C9",8388,611
2018-05-26,Can’t believe someone leaked this schematic of the Tesla production system!! https://t.co/ylAX3uKTI1,39548,3403
2018-05-26,"Global map of Tesla Superchargers, including those coming soon https://t.co/Ld5FQgCSs1",20532,2291
2018-05-25,"Problem solved, was able to buy https://t.co/ivSUwPqsDT! Game on …",30532,3105
2018-05-25,"Tried to buy https://t.co/S5kmNfnih8, but Russia said no. Turns out they already use it.",10780,1289
2018-05-24,My point exactly https://t.co/PQ7PFqeC3X,9584,665
2018-05-24,"Maybe the media credibility rating site should be called “You’re Right!”  I do actually own https://t.co/1JqqCF9inA, but for the moment I just have it automatically forward to Facebook News.",16740,1231
2018-05-24,"For some reason, this is the best I’ve felt in a while. Hope you’re feeling good too 🚀♥️🌏",123611,12981
2018-05-23,"If you’re in media &amp; don’t want Pravda to exist, write an article telling your readers to vote against it …",21302,1570
2018-05-23,"Going to create a site where the public can rate the core truth of any article &amp; track the credibility score over time of each journalist, editor &amp; publication. Thinking of calling it Pravda …",206607,39422
2018-05-23,"Problem is journos are under constant pressure to get max clicks &amp; earn advertising dollars or get fired. Tricky situation, as Tesla doesn’t advertise, but fossil fuel companies &amp; gas/diesel car companies are among world’s biggest advertisers.",36905,4909
2018-05-22,"We’re going to include some fun games as hidden Easter eggs in Tesla S, X &amp; 3. What do you think would be most fun in a car using the center touch screen?",36362,2235
2018-05-22,Just wanted to say thanks to all Tesla supporters. I damn well love you.,128175,7830
2018-05-21,SpaceX Crew Dragon ship in anechoic chamber for EMI testing before being sent to @NASA Plum Brook vacuum chamber https://t.co/BckUBkroLw,24886,2975
2018-05-20,Tesla dual motor means there is a motor in front &amp; a motor in rear. One is optimized for power &amp; one for range. Car drives fine even if a motor breaks down. Helps ensure you make it to your destination &amp; don’t get stuck on side of road in potentially unsafe conditions.,39716,3581
2018-05-20,Cost of normal dual motor AWD option is $5k. Range is also 310 miles. Takes 0-60mph to 4.5 sec &amp; top speed to 140 mph.,12602,902
2018-05-20,"Tesla AWD is dual motor, so you can fully drive the car even if one breaks",13226,936
2018-05-20,"Tesla dual motor, all-wheel drive performance Model 3:
3.5 sec  0-60mph 
155 mph Top Speed
310 mile Range",35583,4071
2018-05-20,Will soon enable Tesla owners to request service from their phone with a few taps. Tesla Ranger will come to you to take care of your car. No need to bring the car in yourself &amp; zero paperwork.,51369,4195
2018-05-19,Working on Model 3 dual motor all-wheel drive &amp; performance versions. Driving feel is amazing. Aiming to release config late tonight.,37808,3217
2018-05-18,🐌,40305,5595
2018-05-18,Skip forward to see the most boring presentation ever https://t.co/dD730jbggQ,10644,984
2018-05-18,Excited for @boringcompany partnership with LA Metro https://t.co/hpqXC3yjQ6,13236,1250
2018-05-17,lol https://t.co/jTV7jhLWYP,10031,854
2018-05-17,Listening to REALiTi,27119,3735
2018-05-16,Will be presenting &amp; taking questions  about The Boring Company plans for Los Angeles at 7pm on Thursday,18573,1167
2018-05-16,Boring Company Hyperloop will take you from city center under ground &amp; ocean to spaceport in 10 to 15 mins https://t.co/VhpfhgdXSd,20351,2034
2018-05-14,"It’s super messed up that a Tesla crash resulting in a broken ankle is front page news and the ~40,000 people who died in US auto accidents alone in past year get almost no coverage https://t.co/6gD8MzD6VU",97431,19918
2018-05-14,Lovely story https://t.co/fIsvSIx3Uu,49385,3196
2018-05-13,Good piece by Ars https://t.co/7C3X0TjUX9,9111,848
2018-05-11,Launching in ~4 mins https://t.co/4vMvdEQAx7,13153,1087
2018-05-11,First Boring Company tunnel under LA almost done! Pending final… https://t.co/oWHlwOgCJE,26325,3258
2018-05-10,Tesla quarterly all-hands video. Love the shot of wild horses &amp; Giga in winter https://t.co/ZGZbpSFhus,11826,1858
2018-05-09,"Night at the museum. G has mad skillzsz. Me not so much.
https://t.co/xFhGncvMhH",14399,953
2018-05-07,Rococo basilisk,13366,1117
2018-05-06,Warren Buffett is huge in candy. It’s actually true. https://t.co/UqzIxPGCM2,13486,1041
2018-05-06,I’m killin me lol,89955,17995
2018-05-06,Then I’m going to build a moat &amp; fill it w candy. Warren B will not be able to resist investing! Berkshire Hathaway kryptonite …,29479,2297
2018-05-05,"Ok ok, just for sake of argument, what do u wish for in candy? 🍭",33781,1794
2018-05-05,It just occurred to me that the plot of Willy Wonka is really messed up,78845,7180
2018-05-05,I’m starting a candy company &amp; it’s going to be amazing,217789,33494
2018-05-05,https://t.co/GUnnlJoPbU https://t.co/7tMzFk8v9G,5268,537
2018-05-04,Oh and uh short burn of the century comin soon. Flamethrowers should arrive just in time.,38616,2561
2018-05-04,Please ignore this thread unless you’re interested in a tedious discussion about Tesla stock,32919,3325
2018-05-03,You’re most welcome https://t.co/5lOHSWHWhc,8995,505
2018-05-02,Woke Frisbee https://t.co/jSvZyQbZ6O,4757,321
2018-05-02,"La la la
https://t.co/rLQfmrcNO2",45148,5031
2018-05-02,Falcon 9 fairing opens its parafoil after reentering the atmosphere https://t.co/WWz7MhmKaM,14969,1459
2018-04-30,I have prehensile eyebrows,35045,2453
2018-04-26,https://t.co/3ZyzXoJjcc https://t.co/Er71Qz68Rh,22947,4052
2018-04-25,Oh btw I’m building a cyborg dragon,397105,84724
2018-04-18,Tesla batteries are currently live &amp; delivering power at 662 locations in Puerto Rico. Team is working 24/7 to activate several hundred more. https://t.co/OMu8qKJvLy,139646,29659
2018-04-17,Driving a Model 3 and playing https://t.co/5xa3FUWuXy,13386,1433
2018-04-15,"This is gonna sound crazy, but …",67316,7950
2018-04-15,Interview and Tesla factory tour with Gayle King https://t.co/693jZBk4Km,19529,2507
2018-04-09,SpaceX main body tool for the BFR interplanetary spaceship https://t.co/WbTITI6WSu,17663,2376
2018-04-09,Free viewing ends in about 5 hours https://t.co/bracGDFd0r,14795,2338
2018-04-07,https://t.co/WehHd0eJeO at 5M views after 36 hours. Congrats to Chris Paine &amp; co!,15094,2195
2018-04-06,"“You are my creator, but I am your master” — Mary Shelley",44194,5575
2018-04-06,Nothing will affect the future of humanity more than digital super-intelligence. Watch Chris Paine’s new AI movie for free until Sunday night at https://t.co/WehHcZX7Qe,44330,13216
2018-04-05,Chris Paine AI movie premiering tonight https://t.co/kXM7USFi8D,12519,2165
2018-04-04,Most people don’t know there’s a whole box of Easter eggs with every Tesla. Just tap logo on center screen &amp; wait. Easy access to most of discovered ones. More coming …,26510,1924
2018-04-01,"Tesla Goes Bankrupt
Palo Alto, California, April 1, 2018 -- Despite intense efforts to raise money, including a last-ditch mass sale of Easter Eggs, we are sad to report that Tesla has gone completely and totally bankrupt. So bankrupt, you can't believe it.",142481,20561
2018-04-01,Important news in a few hours …,73063,7256
2018-03-31,Love seeing the scars of the rocket https://t.co/y5FQrLcV9B,59790,5162
2018-03-31,Best music video art I’ve seen in a while https://t.co/F2E4zDZMyM,8950,1035
2018-03-30,"Attempting recovery of fairing falling down from space (right now) with our boat, Mr Steven. It’s a giant steel &amp; webbing catcher’s mitt superstructure on a high-speed ocean ship. Godspeed, Mr. S …",28043,2161
2018-03-28,"House party for the autonomous anarcho-syndicalist commune!! —— Peasant Woman: Well, how'd you… https://t.co/c85wR2xelx",6812,401
2018-03-28,"Turns out joking about being a “rock” star because of digging tunnels (through, uh, rock — hello??) is deeply underappreciated",91221,7411
2018-03-27,"From my Mom: every time I use irony, I lose a friend",64826,7177
2018-03-26,"New Boring Company merch coming soon. Lifesize LEGO-like interlocking bricks made from tunneling rock that you can use to create sculptures &amp; buildings. Rated for California seismic loads, so super strong, but bored in the middle, like an aircraft wing spar, so not heavy.",62905,7111
2018-03-25,https://t.co/C98mW0OPAF,25825,1357
2018-03-23,No technology is too advanced for The Boring Company! https://t.co/r3EJYpcpkO,15746,1188
2018-03-22,"The Swiss police are smart. Electricity vs diesel &amp; maintenance more than make up for purchase price diff. Plus, the bad guys will def not escape. That’s worth a lot … https://t.co/fE6zmM8C3F",20246,2614
2018-03-22,Maybe there should be 2 providers for Chicago advanced transit. Monopolies are so boring ... https://t.co/hXJBtKgbiB,19881,2316
2018-03-21,Petra and Mars https://t.co/AFgsZVlImZ,7553,571
2018-03-20,Paid respects to Masada earlier today. Live free or die. https://t.co/RIfSVHRkDY,10431,795
2018-03-19,Learning how to pour flaming absinthe over a tower of glasses in a Jerusalem speakeasy.… https://t.co/kLFzl7SjH5,13035,818
2018-03-14,Thud!,39326,2964
2018-03-11,"My brother, Jonah and I are going to do a cover of My Little Buttercup from The Three Amigos. It will be terrible. There will also be a plethora of Q and sometimes even A. https://t.co/4xHux9DNnn",29167,2440
2018-03-11,On the Westworld set with my bro @kimbal https://t.co/UNSB4vGp5O,11690,618
2018-03-11,"Why Falcon Heavy &amp; Starman?

Life cannot just be about solving one sad problem after another. There need to be things that inspire you, that make you glad to wake up in the morning and be part of humanity. That is why we did it. We did for you. 

https://t.co/5STO7q4wro",90121,25966
2018-03-10,Tunnels,37779,3798
2018-03-09,Adjusting The Boring Company plan: all tunnels &amp; Hyperloop will prioritize pedestrians &amp; cyclists over cars,75403,10585
2018-03-09,"Will be at SXSW Sat/Sun with Jonah &amp; Lisa, who created Westworld. Jonah made an incredible short reel of Falcon Heavy &amp; Starman. Releases tmrw aft.",22665,1801
2018-03-08,https://t.co/wJDmXrEuKi,39735,2652
2018-03-08,https://t.co/pNElNTmcKf,149754,20021
2018-03-07,"First production cargo trip of the Tesla Semi heavy duty truck, carrying battery packs from the… https://t.co/6fIMYGfKw1",29900,3928
2018-03-07,I just realized there is a jazz hands emoji 🤗,127382,12800
2018-03-05,"Falcon 9 flight 50 launches tonight, carrying Hispasat for Spain. At 6 metric tons and almost the size of a city bus, it will be the largest geostationary satellite we’ve ever flown.",60588,8729
2018-03-03,"Deep in the hole with my boring machine. Sometimes when we touch, the honesty’s too much ... https://t.co/pl6ap14tAB",32876,2490
2018-02-27,China’s progress in advanced infrastructure is more than 100 times faster than the US https://t.co/fcqGIK78RY,36438,9045
2018-02-22,Tintin A &amp; B will attempt to beam “hello world” in about 22 hours when they pass near LA,37456,4062
2018-02-22,"First two Starlink demo satellites, called Tintin A &amp; B, deployed and communicating to Earth stations https://t.co/TfI53wHEtz",36384,6506
2018-02-22,Made it back from space and fairing parafoil just deployed. Now trying to catch it ...,30308,2264
2018-02-22,Going to try to catch the giant fairing (nosecone) of Falcon 9 as it falls back from space at… https://t.co/CVS2PoaJah,17932,2295
2018-02-18,"I’m sure it’s parked around here somewhere …
https://t.co/cq4LEhu4qD",57907,10674
2018-02-17,My new toaster https://t.co/1pw7xJeLpB,35098,2810
2018-02-11,Love and Rockets https://t.co/VnnFXb1Iig,32337,2637
2018-02-11,Falcon Heavy engine plumes look like giant laser beams in this photo by rocketphotography https://t.co/d1RKdPTNj5,50963,5312
2018-02-07,Last pic of Starman in Roadster on its journey to Mars orbit and then the Asteroid Belt https://t.co/IWSjRyTr8V,92003,19687
2018-02-07,Third burn successful. Exceeded Mars orbit and kept going to the Asteroid Belt. https://t.co/bKhRN73WHF,166029,30770
2018-02-06,On the rocket LZ https://t.co/UyiNd2fmi5,18462,1912
2018-02-06,Printed on the circuit board of a car in deep space https://t.co/8ZMJVUs4W1,64917,13762
2018-02-06,Live view of Starman https://t.co/gvSlztlE6l,63788,21447
2018-02-06,"View from SpaceX Launch Control. Apparently, there is a car in orbit around Earth. https://t.co/QljN2VnL1O",417210,144109
2018-02-06,"Upper stage restart nominal, apogee raised to 7000 km. Will spend 5 hours getting zapped in Van Allen belts &amp; then attempt final burn for Mars.",91516,12244
